cost,roi,feedback,year,client,service
80.17646832277657,93.83286712926375,4,2016,SilverStar Systems,Digital Assets
71.10466903919644,98.44940912726449,5,2017,SilverStar Systems,Digital Assets
97.87648401941624,122.57185825507386,5,2018,SilverStar Systems,Digital Assets
103.37287269047192,94.9643226303165,2,2019,SilverStar Systems,Digital Assets
89.36543564795113,111.01204886011641,4,2020,SilverStar Systems,Digital Assets
78.11645318554105,90.06018737598211,4,2021,SilverStar Systems,Digital Assets
68.95638354855875,68.1389915293145,2,2022,SilverStar Systems,Digital Assets
122.22489056754296,100.48566662581575,3,2023,SilverStar Systems,Digital Assets
118,114,2,2010,SilverStar Systems,Multi Asset Class Sol
83.72548416238595,110.40123771847895,4,2011,SilverStar Systems,Multi Asset Class Sol
106.63965324712903,100.14380161912756,5,2012,SilverStar Systems,Multi Asset Class Sol
97.90674700201569,93.94659474509186,4,2013,SilverStar Systems,Multi Asset Class Sol
83.63453287140905,110.66751619155124,3,2014,SilverStar Systems,Multi Asset Class Sol
95.71401409794571,116.81573276177531,2,2015,SilverStar Systems,Multi Asset Class Sol
79.44456144901005,100.86978386875757,3,2016,SilverStar Systems,Multi Asset Class Sol
82.78535742774379,91.32167391120237,5,2017,SilverStar Systems,Multi Asset Class Sol
69.22013806088944,97.6953620446827,4,2018,SilverStar Systems,Multi Asset Class Sol
92.79279665409881,98.43717114502942,4,2019,SilverStar Systems,Multi Asset Class Sol
104.28704812739501,87.57068022461387,3,2020,SilverStar Systems,Multi Asset Class Sol
73.25780051972558,78.5971003599552,2,2021,SilverStar Systems,Multi Asset Class Sol
119.9259169008489,78.92808776195882,2,2022,SilverStar Systems,Multi Asset Class Sol
60.59994958760315,109.31667743029568,3,2023,SilverStar Systems,Multi Asset Class Sol
72,86,2,2010,Nexus Enterprises,Advisory Services
113.29471846993837,94.95663740002097,3,2011,Nexus Enterprises,Advisory Services
84.60779526223752,78.09456894622917,2,2012,Nexus Enterprises,Advisory Services
119.09330012019929,121.57283743367873,2,2013,Nexus Enterprises,Advisory Services
80.49782359744741,108.46258012011471,4,2014,Nexus Enterprises,Advisory Services
103.84187015883313,83.65276407560182,3,2015,Nexus Enterprises,Advisory Services
77.9756577639232,90.33755388299798,5,2016,Nexus Enterprises,Advisory Services
103.45742955014842,106.42430487560965,4,2017,Nexus Enterprises,Advisory Services
71.46377604470241,91.89260993090969,5,2018,Nexus Enterprises,Advisory Services
103.16436720101632,95.6356032958734,3,2019,Nexus Enterprises,Advisory Services
107.78009291953012,82.56365214345425,2,2020,Nexus Enterprises,Advisory Services
108.20245477381107,80.201103571456,3,2021,Nexus Enterprises,Advisory Services
70.88617925752304,98.07769284116078,3,2022,Nexus Enterprises,Advisory Services
132.75783750965937,78.98729062261725,2,2023,Nexus Enterprises,Advisory Services
73,92,2,2010,Nexus Enterprises,Trade Settlements
84.05842073626667,111.5949542715711,4,2011,Nexus Enterprises,Trade Settlements
100.97384043468766,94.48391555422714,3,2012,Nexus Enterprises,Trade Settlements
68.32112524188685,86.68655738983612,4,2013,Nexus Enterprises,Trade Settlements
85.7836507849487,77.3780182443963,5,2014,Nexus Enterprises,Trade Settlements
77.08972517293319,100.87538482160353,2,2015,Nexus Enterprises,Trade Settlements
86.61654462690117,111.36314581603153,3,2016,Nexus Enterprises,Trade Settlements
71.02381774893699,89.55028450024473,3,2017,Nexus Enterprises,Trade Settlements
77.39240349589682,109.5123218182946,4,2018,Nexus Enterprises,Trade Settlements
108.8216410366729,64.82229500362148,5,2019,Nexus Enterprises,Trade Settlements
71.52095780319517,106.32337814536616,2,2020,Nexus Enterprises,Trade Settlements
77.43907850069174,88.31161707311118,5,2021,Nexus Enterprises,Trade Settlements
74.41689634063032,116.85452303922813,4,2022,Nexus Enterprises,Trade Settlements
102.54460928548525,82.70281475192547,3,2023,Nexus Enterprises,Trade Settlements
74,97,2,2010,Nexus Enterprises,Custody
73.18953451698721,82.898714473219,5,2011,Nexus Enterprises,Custody
98.96141223372389,69.55486391704686,4,2012,Nexus Enterprises,Custody
110.32467277736382,93.81072095467663,3,2013,Nexus Enterprises,Custody
119.10842115621935,111.61865721330943,3,2014,Nexus Enterprises,Custody
77.76828803745835,95.72542417420445,3,2015,Nexus Enterprises,Custody
93.20167823004016,92.56145479198437,2,2016,Nexus Enterprises,Custody
109.60481172496529,99.9835512045814,3,2017,Nexus Enterprises,Custody
118.24853630068799,80.89113870832347,2,2018,Nexus Enterprises,Custody
113.90233939111614,107.70576907556719,5,2019,Nexus Enterprises,Custody
61.37918189844596,96.5801093320357,3,2020,Nexus Enterprises,Custody
93.47961610184517,74.9187343600136,3,2021,Nexus Enterprises,Custody
77.73663877959086,73.98589641406484,4,2022,Nexus Enterprises,Custody
70.22615536320605,104.67655614232774,2,2023,Nexus Enterprises,Custody
119,107,2,2010,Horizon Technologies,Digital Assets
102.17940895018688,108.40009047317551,5,2011,Horizon Technologies,Digital Assets
88.77329136823653,121.49671175521053,4,2012,Horizon Technologies,Digital Assets
98.11432686875776,73.99090087226362,3,2013,Horizon Technologies,Digital Assets
100.05440199868261,114.59855360870537,5,2014,Horizon Technologies,Digital Assets
63.93462384976911,90.51624311163678,2,2015,Horizon Technologies,Digital Assets
59.32391890844034,107.46387206585172,3,2016,Horizon Technologies,Digital Assets
71.2382891109263,102.83713958558646,5,2017,Horizon Technologies,Digital Assets
113.38225985401839,108.7740438462809,3,2018,Horizon Technologies,Digital Assets
112.31700174447536,80.27704604298776,3,2019,Horizon Technologies,Digital Assets
61.27302482304894,81.7801683967139,5,2020,Horizon Technologies,Digital Assets
95.30130229091245,74.89121764238672,2,2021,Horizon Technologies,Digital Assets
82.25183384774981,84.02013668711398,5,2022,Horizon Technologies,Digital Assets
84.875817284802,119.2421646043942,5,2023,Horizon Technologies,Digital Assets
94,108,2,2010,Horizon Technologies,Advisory Services
111.17913870243164,77.04347317963335,5,2011,Horizon Technologies,Advisory Services
85.32424640719728,104.67299990567552,4,2012,Horizon Technologies,Advisory Services
77.04496010017806,88.19505717392138,3,2013,Horizon Technologies,Advisory Services
85.70304570403114,93.92581238483464,2,2014,Horizon Technologies,Advisory Services
72.73255137100757,75.98693224006585,4,2015,Horizon Technologies,Advisory Services
78.73065786870006,116.15598910121227,4,2016,Horizon Technologies,Advisory Services
59.88612241341288,114.19931622750903,4,2017,Horizon Technologies,Advisory Services
103.41155017919792,100.76548681996763,3,2018,Horizon Technologies,Advisory Services
87.57848066202837,132.03813700106167,2,2019,Horizon Technologies,Advisory Services
90.50120686870211,99.72893354230938,3,2020,Horizon Technologies,Advisory Services
88.46844441393812,115.15489478455751,3,2021,Horizon Technologies,Advisory Services
77.22874759883328,92.4609911898136,4,2022,Horizon Technologies,Advisory Services
71.41487327942964,86.00109084624461,3,2023,Horizon Technologies,Advisory Services
70,100,4,2010,Horizon Technologies,NAV Calculation
63.87607778467426,97.6438365228129,2,2011,Horizon Technologies,NAV Calculation
60.74314661216126,73.81708750046143,4,2012,Horizon Technologies,NAV Calculation
95.00244224806201,107.56844308787457,3,2013,Horizon Technologies,NAV Calculation
75.27988283363084,86.75978320083318,2,2014,Horizon Technologies,NAV Calculation
110.18463493550556,122.58818448743986,3,2015,Horizon Technologies,NAV Calculation
61.05050746555969,109.33660102452464,3,2016,Horizon Technologies,NAV Calculation
73.28256272958615,99.7013626896485,4,2017,Horizon Technologies,NAV Calculation
94.86265443149095,71.00089876723345,3,2018,Horizon Technologies,NAV Calculation
96.17036935599893,107.95140030227921,3,2019,Horizon Technologies,NAV Calculation
77.3180737850422,75.83628701404007,5,2020,Horizon Technologies,NAV Calculation
65.32923924175087,105.94076690459097,4,2021,Horizon Technologies,NAV Calculation
71.07357607139767,76.40659253765646,4,2022,Horizon Technologies,NAV Calculation
84.73713375967091,88.74401545986798,4,2023,Horizon Technologies,NAV Calculation
67,94,4,2010,Horizon Technologies,Hedge Fund Services
105.89347761688333,83.78019291908114,3,2011,Horizon Technologies,Hedge Fund Services
95.87226104128322,99.3569394607787,3,2012,Horizon Technologies,Hedge Fund Services
77.37195976781436,112.49362002670864,5,2013,Horizon Technologies,Hedge Fund Services
82.49483793661895,101.32694346779104,4,2014,Horizon Technologies,Hedge Fund Services
56.560403273376565,73.36533877766414,5,2015,Horizon Technologies,Hedge Fund Services
60.62989953691251,93.24370635716495,3,2016,Horizon Technologies,Hedge Fund Services
122.97833337729143,86.00103231156825,5,2017,Horizon Technologies,Hedge Fund Services
73.96606484407509,67.07823985299873,4,2018,Horizon Technologies,Hedge Fund Services
124.38842434701675,68.49033334084692,4,2019,Horizon Technologies,Hedge Fund Services
92.62079032774298,85.0366582902666,4,2020,Horizon Technologies,Hedge Fund Services
78.80357571080216,104.98261304665938,3,2021,Horizon Technologies,Hedge Fund Services
60.916714476684085,100.5488465388271,4,2022,Horizon Technologies,Hedge Fund Services
84.05200634151305,84.80455475093818,4,2023,Horizon Technologies,Hedge Fund Services
119,76,3,2010,Horizon Technologies,Equity and Fixed Income
93.50586068617103,105.27187173216599,4,2011,Horizon Technologies,Equity and Fixed Income
92.77265882142481,102.24812437532287,2,2012,Horizon Technologies,Equity and Fixed Income
75.52738599714365,104.09510374116034,4,2013,Horizon Technologies,Equity and Fixed Income
78.0694709498351,78.34323396086984,2,2014,Horizon Technologies,Equity and Fixed Income
106.82028389354502,109.25848016461595,4,2015,Horizon Technologies,Equity and Fixed Income
102.5477186415253,82.72050378200652,4,2016,Horizon Technologies,Equity and Fixed Income
91.55424245940927,90.28516059879627,4,2017,Horizon Technologies,Equity and Fixed Income
115.33756162971204,104.17907626748604,4,2018,Horizon Technologies,Equity and Fixed Income
92.40166036716774,101.18834254532715,4,2019,Horizon Technologies,Equity and Fixed Income
108.27284753098132,109.03052702756457,4,2020,Horizon Technologies,Equity and Fixed Income
118.80967426063756,91.17065691432727,5,2021,Horizon Technologies,Equity and Fixed Income
104.41762101934476,85.26541023469095,4,2022,Horizon Technologies,Equity and Fixed Income
86.25620656792633,75.93186798453996,3,2023,Horizon Technologies,Equity and Fixed Income
103,84,3,2010,Horizon Technologies,Trade Settlements
109.47097872050693,69.96121868156311,4,2011,Horizon Technologies,Trade Settlements
121.04264066859793,75.05808246430087,3,2012,Horizon Technologies,Trade Settlements
88.85441748466364,80.82754179369601,5,2013,Horizon Technologies,Trade Settlements
115.23094403532116,68.78663600705636,5,2014,Horizon Technologies,Trade Settlements
60.53107445501957,94.822128438,2,2015,Horizon Technologies,Trade Settlements
96.48043299786623,120.94589511599666,4,2016,Horizon Technologies,Trade Settlements
108.00515761507408,103.29088378278354,3,2017,Horizon Technologies,Trade Settlements
92.3908095779115,124.18108562314018,5,2018,Horizon Technologies,Trade Settlements
84.3181913266511,94.12473466851876,2,2019,Horizon Technologies,Trade Settlements
85.26800516944134,94.67922990680587,4,2020,Horizon Technologies,Trade Settlements
110.92888701237324,98.8658819738201,3,2021,Horizon Technologies,Trade Settlements
75.53883421010636,108.26573195058826,3,2022,Horizon Technologies,Trade Settlements
96.92101441891582,91.06409507407884,4,2023,Horizon Technologies,Trade Settlements
96,117,4,2010,Horizon Technologies,Currency Management
83.06321575755359,117.12031148164512,4,2011,Horizon Technologies,Currency Management
106.19020513769769,85.274331300576,3,2012,Horizon Technologies,Currency Management
102.00585472338629,88.21032362802941,3,2013,Horizon Technologies,Currency Management
110.93538117781286,117.2716203386617,2,2014,Horizon Technologies,Currency Management
77.84740160994043,113.09852959944698,3,2015,Horizon Technologies,Currency Management
95.17915998161459,94.74676153223433,3,2016,Horizon Technologies,Currency Management
100.11004985025235,79.61428159488233,3,2017,Horizon Technologies,Currency Management
56.37274772996771,79.4705180056473,2,2018,Horizon Technologies,Currency Management
116.23354957348771,99.79132861105066,5,2019,Horizon Technologies,Currency Management
58.96142380719704,95.74496515144682,3,2020,Horizon Technologies,Currency Management
110.85927691464397,75.80612440525093,4,2021,Horizon Technologies,Currency Management
69.78462085344513,98.16771620578031,5,2022,Horizon Technologies,Currency Management
82.41495281423053,89.7715442886812,4,2023,Horizon Technologies,Currency Management
91,76,3,2010,Horizon Technologies,Custody
110.57635546723463,79.35894223366103,5,2011,Horizon Technologies,Custody
84.27197243527975,75.6661118126361,3,2012,Horizon Technologies,Custody
67.88198022351537,116.74169060526273,3,2013,Horizon Technologies,Custody
76.6256146953651,93.6677790269274,2,2014,Horizon Technologies,Custody
77.8210633217671,116.26944004740167,3,2015,Horizon Technologies,Custody
65.29487760006293,96.20268850292702,3,2016,Horizon Technologies,Custody
88.08022138885602,84.06306555095514,3,2017,Horizon Technologies,Custody
96.74019644413565,81.66622610224142,3,2018,Horizon Technologies,Custody
81.68790884591232,107.08970101998773,5,2019,Horizon Technologies,Custody
77.76571966806242,94.48074698223454,2,2020,Horizon Technologies,Custody
92.92525187869923,89.39235886486338,4,2021,Horizon Technologies,Custody
67.66594991665173,76.82987677540231,5,2022,Horizon Technologies,Custody
110.70818097578423,112.64993504531256,5,2023,Horizon Technologies,Custody
90,104,2,2010,Sunburst Solutions,Hedge Fund Services
75.96283225333119,89.2247594044182,2,2011,Sunburst Solutions,Hedge Fund Services
63.21250072161632,70.8185738296778,4,2012,Sunburst Solutions,Hedge Fund Services
73.64421817089493,110.03640284738806,3,2013,Sunburst Solutions,Hedge Fund Services
87.12841750023074,125.98285232458997,3,2014,Sunburst Solutions,Hedge Fund Services
59.48318409037475,77.32783367109022,5,2015,Sunburst Solutions,Hedge Fund Services
96.4097628825846,73.69599289859883,3,2016,Sunburst Solutions,Hedge Fund Services
94.1613667573192,104.0936701142215,4,2017,Sunburst Solutions,Hedge Fund Services
72.3115930590576,80.3553602526905,4,2018,Sunburst Solutions,Hedge Fund Services
54.569552270805914,108.00771542169925,3,2019,Sunburst Solutions,Hedge Fund Services
71.41588922464535,86.8895741646865,3,2020,Sunburst Solutions,Hedge Fund Services
91.08846666130619,94.20123117045586,4,2021,Sunburst Solutions,Hedge Fund Services
59.554503300180556,139.00085388244,2,2022,Sunburst Solutions,Hedge Fund Services
69.22816803635995,68.04328049179433,5,2023,Sunburst Solutions,Hedge Fund Services
64,113,3,2010,Sunburst Solutions,NAV Calculation
87.91067086822432,106.04231622162705,5,2011,Sunburst Solutions,NAV Calculation
114.53413864225635,73.78818807885625,4,2012,Sunburst Solutions,NAV Calculation
72.54533299937816,110.46403046052603,4,2013,Sunburst Solutions,NAV Calculation
120.68517235716135,79.13249939042657,3,2014,Sunburst Solutions,NAV Calculation
102.11116362922522,82.3073060941611,5,2015,Sunburst Solutions,NAV Calculation
79.59418438537556,96.66727769924799,3,2016,Sunburst Solutions,NAV Calculation
61.887311267231624,87.39412004999582,2,2017,Sunburst Solutions,NAV Calculation
111.70251560437887,86.5083285016015,4,2018,Sunburst Solutions,NAV Calculation
63.81211559833989,113.68437076369045,3,2019,Sunburst Solutions,NAV Calculation
77.76631984991923,133.71745282607571,3,2020,Sunburst Solutions,NAV Calculation
108.82380405932278,82.25821508923181,3,2021,Sunburst Solutions,NAV Calculation
56.87730270977618,131.5868243731763,4,2022,Sunburst Solutions,NAV Calculation
107.36521408992814,84.58412469100084,4,2023,Sunburst Solutions,NAV Calculation
86,72,4,2010,Sunburst Solutions,Advisory Services
79.94125245477636,104.61160604967903,4,2011,Sunburst Solutions,Advisory Services
106.11935898110424,84.2504156350022,3,2012,Sunburst Solutions,Advisory Services
95.98433194651166,105.61637978962638,4,2013,Sunburst Solutions,Advisory Services
90.35150519823088,99.41846190491528,2,2014,Sunburst Solutions,Advisory Services
81.93417915021959,90.27196962588044,4,2015,Sunburst Solutions,Advisory Services
66.34287409570962,82.58751845270723,3,2016,Sunburst Solutions,Advisory Services
111.23290545226874,115.26626345689724,2,2017,Sunburst Solutions,Advisory Services
73.8490787486474,107.95944198923371,3,2018,Sunburst Solutions,Advisory Services
65.20867641061439,78.2502731556698,2,2019,Sunburst Solutions,Advisory Services
67.61951721146147,94.31128012455987,4,2020,Sunburst Solutions,Advisory Services
80.77172939899376,89.01923693771123,2,2021,Sunburst Solutions,Advisory Services
72.60083939917479,96.40250253823531,3,2022,Sunburst Solutions,Advisory Services
94.97284448542797,82.06523904215881,4,2023,Sunburst Solutions,Advisory Services
77,70,4,2010,Sunburst Solutions,Equity and Fixed Income
83.79518905013205,82.27880009131296,5,2011,Sunburst Solutions,Equity and Fixed Income
84.42733302199068,85.74993512080064,4,2012,Sunburst Solutions,Equity and Fixed Income
114.92428166017226,116.13325741029986,2,2013,Sunburst Solutions,Equity and Fixed Income
71.52951381415366,115.88963747848459,3,2014,Sunburst Solutions,Equity and Fixed Income
74.23095905065964,106.70975086033698,2,2015,Sunburst Solutions,Equity and Fixed Income
62.38711314196933,114.82998751779891,5,2016,Sunburst Solutions,Equity and Fixed Income
64.25473427711579,101.46658193376979,4,2017,Sunburst Solutions,Equity and Fixed Income
70.03391591612233,87.8356882005037,3,2018,Sunburst Solutions,Equity and Fixed Income
93.34917204034934,104.24961962382162,4,2019,Sunburst Solutions,Equity and Fixed Income
95.64585874707123,73.02524348537719,4,2020,Sunburst Solutions,Equity and Fixed Income
110.74588563739184,87.31016145261464,4,2021,Sunburst Solutions,Equity and Fixed Income
61.20210509963246,105.62791746316722,4,2022,Sunburst Solutions,Equity and Fixed Income
61.9276705689052,78.30700955601738,3,2023,Sunburst Solutions,Equity and Fixed Income
115,95,4,2010,Sunburst Solutions,Security Finances
76.81876842568617,79.93265364018802,5,2011,Sunburst Solutions,Security Finances
67.52996507594692,78.80871912550128,4,2012,Sunburst Solutions,Security Finances
78.97169925203355,108.65333748065751,3,2013,Sunburst Solutions,Security Finances
58.857796481051835,114.73057539312597,2,2014,Sunburst Solutions,Security Finances
97.42455945165116,77.88839870793223,3,2015,Sunburst Solutions,Security Finances
116.20902999484814,103.81639474921042,3,2016,Sunburst Solutions,Security Finances
84.0250781147084,103.73327119009107,4,2017,Sunburst Solutions,Security Finances
94.4312892878886,100.44017024923554,4,2018,Sunburst Solutions,Security Finances
126.69175639472769,76.81147747671568,3,2019,Sunburst Solutions,Security Finances
69.3731749613534,120.68425878178745,2,2020,Sunburst Solutions,Security Finances
71.00793733485484,73.08927628226093,4,2021,Sunburst Solutions,Security Finances
103.61139174780703,74.49386512939651,5,2022,Sunburst Solutions,Security Finances
67.89641499699874,71.87331778704402,4,2023,Sunburst Solutions,Security Finances
101,95,4,2010,Sunburst Solutions,Custody
104.19067962238444,105.42901712212021,3,2011,Sunburst Solutions,Custody
102.1380549126326,81.08341649894943,4,2012,Sunburst Solutions,Custody
122.52130372980903,85.66307154524038,5,2013,Sunburst Solutions,Custody
109.33542492637011,123.26190527054365,4,2014,Sunburst Solutions,Custody
67.45690966969319,77.45086845196997,5,2015,Sunburst Solutions,Custody
84.02040319715547,119.22353248599099,4,2016,Sunburst Solutions,Custody
74.9556002834289,129.87546449850157,4,2017,Sunburst Solutions,Custody
112.28567038762054,99.52389038910378,2,2018,Sunburst Solutions,Custody
106.74105969753562,103.21275682817071,2,2019,Sunburst Solutions,Custody
58.53438958192679,88.94776320757667,4,2020,Sunburst Solutions,Custody
58.311745287962374,117.04765699026312,5,2021,Sunburst Solutions,Custody
74.58280140161732,97.60920065263839,4,2022,Sunburst Solutions,Custody
100.14874435783972,67.82210686753983,2,2023,Sunburst Solutions,Custody
81,88,3,2010,Sunburst Solutions,Trade Settlements
79.02610175952053,81.9728126063351,4,2011,Sunburst Solutions,Trade Settlements
96.16848568886311,104.1187046204761,3,2012,Sunburst Solutions,Trade Settlements
114.84155355948769,71.65648396778322,2,2013,Sunburst Solutions,Trade Settlements
89.08340886614845,109.46168602718322,5,2014,Sunburst Solutions,Trade Settlements
123.59264107493482,86.71728932657132,5,2015,Sunburst Solutions,Trade Settlements
73.99320832576235,113.01916915450725,3,2016,Sunburst Solutions,Trade Settlements
78.2939071789138,73.87300319122062,4,2017,Sunburst Solutions,Trade Settlements
85.71080692223097,90.51961599892277,3,2018,Sunburst Solutions,Trade Settlements
84.96202171891623,92.26791546919739,3,2019,Sunburst Solutions,Trade Settlements
59.16999971497043,106.67395366902136,2,2020,Sunburst Solutions,Trade Settlements
106.14096708337377,110.16565266319387,5,2021,Sunburst Solutions,Trade Settlements
74.11879430346046,72.7929673399809,4,2022,Sunburst Solutions,Trade Settlements
86.22838441124051,97.4716572126064,3,2023,Sunburst Solutions,Trade Settlements
73,117,4,2010,Omega Dynamics,Equity and Fixed Income
68.80933892811764,115.68692329240497,4,2011,Omega Dynamics,Equity and Fixed Income
101.31792823650571,91.11959395795674,3,2012,Omega Dynamics,Equity and Fixed Income
79.28781257403001,113.03494608800375,4,2013,Omega Dynamics,Equity and Fixed Income
71.86687088522217,75.26392958518312,4,2014,Omega Dynamics,Equity and Fixed Income
83.67007258793866,118.75977413117369,2,2015,Omega Dynamics,Equity and Fixed Income
124.93290892576903,89.7541404002568,3,2016,Omega Dynamics,Equity and Fixed Income
63.340725755275116,77.67980190289785,5,2017,Omega Dynamics,Equity and Fixed Income
71.30549431107501,96.16454714300485,4,2018,Omega Dynamics,Equity and Fixed Income
70.97358360665861,73.22930762441823,4,2019,Omega Dynamics,Equity and Fixed Income
65.86290120579154,76.24616814657222,3,2020,Omega Dynamics,Equity and Fixed Income
81.52611475180784,105.24639647158845,3,2021,Omega Dynamics,Equity and Fixed Income
128.65319040892035,105.58826405666322,4,2022,Omega Dynamics,Equity and Fixed Income
102.33472178234994,110.60112518492167,4,2023,Omega Dynamics,Equity and Fixed Income
109,92,3,2010,Omega Dynamics,Trade Settlements
77.04449816024407,107.62370186423479,5,2011,Omega Dynamics,Trade Settlements
83.0756344248325,112.9735880664388,3,2012,Omega Dynamics,Trade Settlements
67.10509645733718,83.95090618432116,2,2013,Omega Dynamics,Trade Settlements
75.44119655982026,119.71229851305367,4,2014,Omega Dynamics,Trade Settlements
94.61918897126442,72.72999539110097,5,2015,Omega Dynamics,Trade Settlements
68.7376837092858,96.68829006635096,4,2016,Omega Dynamics,Trade Settlements
123.3002125596295,124.19938709072474,3,2017,Omega Dynamics,Trade Settlements
67.63543114256441,112.08347967000304,4,2018,Omega Dynamics,Trade Settlements
72.14131089514653,89.73730742515534,5,2019,Omega Dynamics,Trade Settlements
100.85183519406024,67.73446589188697,5,2020,Omega Dynamics,Trade Settlements
113.41633117006893,78.13102157425764,3,2021,Omega Dynamics,Trade Settlements
78.22756753978824,102.21050940745725,4,2022,Omega Dynamics,Trade Settlements
107.49519284286174,82.34188998127826,3,2023,Omega Dynamics,Trade Settlements
116,72,4,2010,Omega Dynamics,Currency Management
85.70616008273983,72.99162574337267,4,2011,Omega Dynamics,Currency Management
115.0637631293182,72.98163952901388,4,2012,Omega Dynamics,Currency Management
95.55044891143774,89.76916027847747,2,2013,Omega Dynamics,Currency Management
111.88021212360813,72.2765096691412,2,2014,Omega Dynamics,Currency Management
75.55339389038357,106.79844933247347,5,2015,Omega Dynamics,Currency Management
63.13397634719506,101.45459103602894,3,2016,Omega Dynamics,Currency Management
72.0855370397454,101.45773142695424,5,2017,Omega Dynamics,Currency Management
85.84909176349115,79.32235872653216,3,2018,Omega Dynamics,Currency Management
124.94549619334052,97.74075079200114,3,2019,Omega Dynamics,Currency Management
83.72069897970262,93.37924322181932,3,2020,Omega Dynamics,Currency Management
114.23224419680014,96.20714062623846,5,2021,Omega Dynamics,Currency Management
87.15573204398805,90.40578124056306,2,2022,Omega Dynamics,Currency Management
69.70612390334931,98.22409620711514,3,2023,Omega Dynamics,Currency Management
110,110,3,2010,Omega Dynamics,NAV Calculation
91.01095651286597,118.90638894924236,3,2011,Omega Dynamics,NAV Calculation
72.96541906487323,97.20159897736133,2,2012,Omega Dynamics,NAV Calculation
118.14733799977763,79.78787656178345,5,2013,Omega Dynamics,NAV Calculation
101.10180728213999,87.8552725007911,3,2014,Omega Dynamics,NAV Calculation
72.89213621538823,72.8092346213893,3,2015,Omega Dynamics,NAV Calculation
104.3065222425011,72.35111162772905,4,2016,Omega Dynamics,NAV Calculation
104.77958738112815,97.34790009854748,3,2017,Omega Dynamics,NAV Calculation
105.30199392797068,75.48690491151436,3,2018,Omega Dynamics,NAV Calculation
111.29054423495766,94.78044477171308,3,2019,Omega Dynamics,NAV Calculation
94.94641716548553,88.99564075868892,5,2020,Omega Dynamics,NAV Calculation
79.93770254604738,88.24817455883385,5,2021,Omega Dynamics,NAV Calculation
67.35935721407658,88.61435816101388,4,2022,Omega Dynamics,NAV Calculation
132.0479429504391,89.53739740602293,3,2023,Omega Dynamics,NAV Calculation
86,97,3,2010,Omega Dynamics,Security Finances
60.6947581621591,112.82118042259007,4,2011,Omega Dynamics,Security Finances
68.52700326247586,110.91057219152034,3,2012,Omega Dynamics,Security Finances
65.91612079407744,73.72865921304862,4,2013,Omega Dynamics,Security Finances
91.23477799258279,71.46173863004293,3,2014,Omega Dynamics,Security Finances
68.32251471415098,110.09728901432447,4,2015,Omega Dynamics,Security Finances
88.42843324084487,78.68505911053008,3,2016,Omega Dynamics,Security Finances
64.4259220297582,101.31271139596299,3,2017,Omega Dynamics,Security Finances
88.79187732364588,101.98535152399741,3,2018,Omega Dynamics,Security Finances
64.80711476733421,104.38693075302436,2,2019,Omega Dynamics,Security Finances
65.2808335601783,80.00750295126304,4,2020,Omega Dynamics,Security Finances
130.19033551868606,99.78151794773362,4,2021,Omega Dynamics,Security Finances
56.200538701454384,77.02577282951745,4,2022,Omega Dynamics,Security Finances
63.315728029764344,113.7968024516684,3,2023,Omega Dynamics,Security Finances
119,90,2,2010,DynaCore Industries,Security Finances
59.834607776863464,100.70775172445514,4,2011,DynaCore Industries,Security Finances
81.03617436164343,117.56542401354224,4,2012,DynaCore Industries,Security Finances
71.0381281097874,91.14903947837374,3,2013,DynaCore Industries,Security Finances
121.68818466565239,79.17973989500331,2,2014,DynaCore Industries,Security Finances
81.52048857891451,86.30092835425913,3,2015,DynaCore Industries,Security Finances
76.35222727076867,116.13536399076006,5,2016,DynaCore Industries,Security Finances
71.98781928544938,106.9485410361624,4,2017,DynaCore Industries,Security Finances
126.31250432509833,108.47205880596385,2,2018,DynaCore Industries,Security Finances
66.98562302943141,108.74256438904919,2,2019,DynaCore Industries,Security Finances
135.93187254117186,86.06880848897947,5,2020,DynaCore Industries,Security Finances
109.58183805619521,117.99419407702527,5,2021,DynaCore Industries,Security Finances
86.73643486775612,71.45050543289088,4,2022,DynaCore Industries,Security Finances
122.15519811300784,81.7294453341082,4,2023,DynaCore Industries,Security Finances
71,113,3,2010,DynaCore Industries,Trade Settlements
96.44577521199675,82.43308221911754,5,2011,DynaCore Industries,Trade Settlements
64.32971606820101,85.48130006699898,4,2012,DynaCore Industries,Trade Settlements
72.94734517403788,108.39438746330167,2,2013,DynaCore Industries,Trade Settlements
68.3177191628521,116.64559651323259,5,2014,DynaCore Industries,Trade Settlements
61.946813963724324,105.64216259724202,5,2015,DynaCore Industries,Trade Settlements
109.50923869965261,92.96112017258596,4,2016,DynaCore Industries,Trade Settlements
102.54540981416875,84.57033843484804,3,2017,DynaCore Industries,Trade Settlements
96.46378601420415,118.35390991013428,5,2018,DynaCore Industries,Trade Settlements
112.2618831975908,112.68255196895778,3,2019,DynaCore Industries,Trade Settlements
123.31058949893888,114.78008349222418,4,2020,DynaCore Industries,Trade Settlements
80.78459196918848,99.54736262891892,5,2021,DynaCore Industries,Trade Settlements
74.28036821055035,96.76163462109925,4,2022,DynaCore Industries,Trade Settlements
101.42480740848607,88.54189435660139,3,2023,DynaCore Industries,Trade Settlements
65,81,3,2010,DynaCore Industries,Equity and Fixed Income
115.16145492952977,81.6501759045141,4,2011,DynaCore Industries,Equity and Fixed Income
96.3136463649334,84.34315078071391,4,2012,DynaCore Industries,Equity and Fixed Income
107.0425062060714,105.14717605819413,4,2013,DynaCore Industries,Equity and Fixed Income
